No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Rote Barat Daya;5314010;Rote Barat Daya;53.14.01
2;Rote Barat Laut;5314020;Rote Barat Laut;53.14.02
3;Lobalain;5314030;Lobalain;53.14.03
4;Rote Tengah;5314040;Rote Tengah;53.14.04
5;Rote Selatan;5314041;Rote Selatan;53.14.08
6;Pantai Baru;5314050;Pantai Baru;53.14.05
7;Rote Timur;5314060;Rote Timur;53.14.06
8;Landu Leko;5314061;Landu Leko;53.14.10
9;Rote Barat;5314070;Rote Barat;53.14.07
10;Ndao Nuse;5314071;Ndao Nuse;53.14.09
