No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Takkalasi;7314060001;Tekkalasi;73.14.07.2012
2;Allakuang;7314060002;Allakuang;73.14.07.2010
3;Tanete;7314060003;Tanete;73.14.07.2011
4;Lautang Benteng;7314060004;Lautang Benteng;73.14.07.1002
5;Rijang Pittu;7314060005;Rijang Pitu;73.14.07.1006
6;Lakessi;7314060006;Lekessi;73.14.07.1005
7;Pangkajene;7314060007;Pangkajene;73.14.07.1001
8;Wala;7314060008;Wala;73.14.07.1004
9;Majjelling;7314060009;Majjelling;73.14.07.1003
10;Majelling Watang;7314060010;Majjelling Watang;73.14.07.1007
11;Sereang;7314060011;Sereang;73.14.07.2008
12;Kanie;7314060012;Kanie;73.14.07.2009
