No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Alam;1611020001;Tanjung Alam;16.11.05.2011
2;Lesung Batu;1611020002;Lesung Batu;16.11.05.2012
3;Babatan;1611020003;Babatan;16.11.05.2013
4;Rantaualih;1611020004;Rantau Aleh;16.11.05.2010
5;Sukarami;1611020005;Sukarami;16.11.05.2009
6;Rantau Kasai;1611020006;Rantau Kasai;16.11.05.2008
7;Lubuk Cik;1611020007;Lubuk Cik;16.11.05.2007
8;Karang Tanding;1611020008;Karang Tanding;16.11.05.2006
9;Batu Ampar;1611020009;Batu Ampar;16.11.05.2005
10;Nibung;1611020010;Nibung;16.11.05.2004
11;Pagar Jati;1611020011;Pagar Jati;16.11.05.2003
12;Tanjung Jati;1611020012;Tanjung Jati;16.11.05.2002
13;Umojati;1611020013;Umo Jati;16.11.05.2001
14;Muara Danau;1611020014;Muara Danau;16.11.05.2014
15;Lubuk Tapang;1611020015;Lubuk Tapang;16.11.05.2016
16;Endalo;1611020016;Endalo;16.11.05.2015
