No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bonto Sunggu;7305060003;Bontosunggu;73.05.06.2007
2;Tamasaju;7305060004;Tamasaju;73.05.06.2006
3;Bontolebang;7305060005;Bontolebang;73.05.06.1004
4;Tamalate;7305060006;Tamalate;73.05.06.2005
5;Aeng Batu-batu;7305060007;Aeng Batu Batu;73.05.06.2003
6;Bonto Lanra;7305060008;Bontolanra;73.05.06.2002
7;Pakkabba;7305060009;Pakkabba;73.05.06.2001
8;Aeng Towa;7305060010;Aeng Towa;73.05.06.2010
9;Sampulungan;7305060011;Sampulungan;73.05.06.2012
10;Bontokaddopepe;7305060012;Bontokaddopepe;73.05.06.2011
