No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Cemaga;2103053001;Cemaga;21.03.18.2001
2;Cemaga Utara;2103053002;---;---
3;Cemaga Selatan;2103053003;---;---
4;Cemaga Tengah;2103053004;Cemaga Tengah;21.03.18.2004
