No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Makunjung;6213031001;Makunjung;62.12.06.2002
2;Cinta Budiman;6213031002;Cinta Budiman;62.12.06.2011
3;Bumban Tuhup;6213031003;Bumban Tuhup;62.12.06.2001
4;Dirung Sararong;6213031004;Dirung Sararong;62.12.06.2003
5;Kohong;6213031005;Kohong;62.12.06.2004
6;Liang Nyaling;6213031006;Liang Nyaling;62.12.06.2006
7;Tumbang Masalo;6213031007;Tumbang Masalo;62.12.06.2008
8;Tumbang Bauh;6213031008;Tumbang Bauh;62.12.06.2007
9;Hingan Tokung;6213031009;Hingan Tokung;62.12.06.2005
10;Batu Tojah;6213031010;Batu Tojah;62.12.06.2009
11;Tumbang Baloi;6213031011;Tumbang Baloi;62.12.06.2010
