No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sebamban Baru;6310020001;Sebamban Baru;63.10.03.2004
2;Sebamban Lama;6310020002;Sebamban Lama;63.10.03.2003
3;Dwi Marga Utama;6310020003;Dwi Marga Utama;63.10.03.2010
4;Sungai Dua Laut;6310020004;Sungaidua Laut;63.10.03.2005
5;Sungai Loban;6310020005;Sungailoban;63.10.03.2002
6;Marga Mulya;6310020006;Marga Mulya;63.10.03.2006
7;Sari Mulya;6310020007;Sari Mulya;63.10.03.2001
8;Tri Mulya;6310020008;Tri Mulya;63.10.03.2008
9;Kerta Buwana;6310020009;Kerta Buana;63.10.03.2011
10;Tri Martani;6310020010;Tri Martani;63.10.03.2014
11;Batu Meranti;6310020011;Batu Meranti;63.10.03.2012
12;Sari Utama;6310020012;Sari Utama;63.10.03.2007
13;Damar Indah;6310020013;Damar Indah;63.10.03.2019
14;Sumber Sari;6310020014;Sumber Sari;63.10.03.2017
15;Biduri Bersujud;6310020015;Biduri Bersujud;63.10.03.2016
16;Wanasari;6310020016;Wanasari;63.10.03.2018
17;Sumber Makmur;6310020017;Sumber Makmur;63.10.03.2015
