No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tegalglagah;3329130001;Tegalglagah;33.29.14.2019
2;Petunjungan;3329130002;Petunjungan;33.29.14.2015
3;Jubang;3329130003;Jubang;33.29.14.2010
4;Dukuhlo;3329130004;Dukuhlo;33.29.14.2008
5;Cipelem;3329130005;Cipelem;33.29.14.2007
6;Banjaratma;3329130006;Banjaratma;33.29.14.2002
7;Siwuluh;3329130007;Siwuluh;33.29.14.2018
8;Luwungragi;3329130008;Luwungragi;33.29.14.2013
9;Bangsri;3329130009;Bangsri;33.29.14.2001
10;Rancawuluh;3329130010;Rancawuluh;33.29.14.2017
11;Bulusari;3329130011;Bulusari;33.29.14.2005
12;Karangsari;3329130012;Karangsari;33.29.14.2011
13;Kluwut;3329130013;Kluwut;33.29.14.2012
14;Bulakparen;3329130014;Bulakparen;33.29.14.2004
15;Cimohong;3329130015;Cimohong;33.29.14.2006
16;Grinting;3329130016;Grinting;33.29.14.2009
17;Bulakamba;3329130017;Bulakamba;33.29.14.2003
18;Pakijangan;3329130018;Pakijangan;33.29.14.2014
19;Pulogading;3329130019;Pulogading;33.29.14.2016
