No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Margatunggal;1605060001;Marga Tunggal;16.05.08.1006
2;Sidodadi;1605060002;Sidodadi;16.05.08.2005
3;Sukowono;1605060003;Sukowono;16.05.08.2008
4;Bumi Rejo;1605060004;Bumi Rejo;16.05.08.2004
5;Margoyoso;1605060005;Margoyoso;16.05.08.2003
6;Giriyoso;1605060006;Giri Yoso;16.05.08.2001
7;Ngestiboga Ii;1605060007;Ngesti Boga Ii;16.05.08.2016
8;Kertosono;1605060008;Kertosono;16.05.08.2002
9;Purwodadi;1605060009;Purwodadi;16.05.08.2010
10;Donorojo;1605060010;Dono Rejo;16.05.08.2012
11;Ngestiboga I;1605060011;Ngesti Boga I;16.05.08.2015
12;Margatani;1605060012;Marga Tani;16.05.08.2007
13;Ngestikarya;1605060013;Ngestikarya;16.05.08.2020
