No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sukaramai Ii;1114050001;Suka Ramai Dua;11.16.04.2007
2;Sukaramai I;1114050002;Suka Ramai Satu;11.16.04.2006
3;Perk Gedung Biara;1114050003;Perk. Gedung Biara;11.16.04.2015
4;Air Masin;1114050004;Air Masin;11.16.04.2013
5;Sidodadi;1114050005;Sidodadi;11.16.04.2014
6;Tualang;1114050006;Tualang;11.16.04.2011
7;Matang Sentang;1114050007;Matang Sentang;11.16.04.2012
8;Alur Alim;1114050008;Alur Alim;11.16.04.2010
9;Lubuk Damar;1114050009;Lubuk Damar;11.16.04.2025
10;Sei Kuruk Iii;1114050010;---;---
11;Sei Kuruk Ii;1114050011;Sungai Kuruk Ii;11.16.04.2022
12;Gedung Biara;1114050012;Gedung Biara;11.16.04.2009
13;Perk Seuruway;1114050013;Perkebunan Seruway;11.16.04.2008
14;Padang Langgis;1114050014;Padang Langgis;11.16.04.2005
15;Pantai Balai;1114050015;Pantai Balai;11.16.04.2004
16;Binjai;1114050016;Binjai;11.16.04.2003
17;Tangsi Lama;1114050017;Tangsi Lama;11.16.04.2024
18;Peukan Seuruway;1114050018;Pekan Seruway;11.16.04.2002
19;Muka Sungai Kuruk;1114050019;Muka Sungai Kuruk;11.16.04.2016
20;Sungai Kuruk I;1114050020;Sungai Kuruk I;11.16.04.2021
21;Paya Udang;1114050021;Paya Udang;11.16.04.2017
22;Gelung;1114050022;Gelung;11.16.04.2018
23;Kampung Baru;1114050023;Kampung Baru;11.16.04.2019
24;Kw Pusung Kapal;1114050024;Kuala Pusung Kapal;11.16.04.2020
