No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Penyalimau Jaya;6105060001;Penyelimau Jaya;61.03.01.2024
2;Penyalimau;6105060002;Penyelimau;61.03.01.2016
3;Rambin;6105060003;Rambin;61.03.01.2009
4;Nanga Biang;6105060004;Nanga Biang;61.03.01.2008
5;Lintang Pelaman;6105060005;Lintang Pelaman;61.03.01.2022
6;Sei Alai;6105060006;Sungai Alai;61.03.01.2017
7;Semerangkai;6105060007;Semerangkai;61.03.01.2018
8;Sungai Batu;6105060008;Sungai Batu;61.03.01.2019
9;Sungai Muntik;6105060009;Sungai Muntik;61.03.01.2020
10;Lintang Kapuas;6105060010;Lintang Kapuas;61.03.01.2021
11;Belangin;6105060011;Belangin;61.03.01.2023
12;Penyeladi;6105060012;Penyeladi;61.03.01.2007
13;Tanjung Kapuas;6105060013;Tanjung Kapuas;61.03.01.1001
14;Tanjung Sekayam;6105060014;Tanjung Sekayam;61.03.01.1002
15;Ilir Kota;6105060015;Ilir Kota;61.03.01.1004
16;Beringin;6105060016;Beringin;61.03.01.1005
17;Bunut;6105060017;Bunut;61.03.01.1006
18;Lape;6105060018;Lape;61.03.01.2015
19;Sungai Mawang;6105060019;Sungai Mawang;61.03.01.2014
20;Sungai Sengkuang;6105060020;Sungai Sengkuang;61.03.01.1003
21;Pana;6105060021;Pana;61.03.01.2011
22;Mengkiang;6105060022;Mengkiang;61.03.01.2012
23;Entakai;6105060023;Entakai;61.03.01.2010
24;Kambong;6105060024;Kambong;61.03.01.2013
25;Tapang Dulang;6105060025;Tapang Dulang;61.03.01.2025
26;Botuh Lintang;6105060026;Botuh Lintang;61.03.01.2026
