No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pinabetengan;7102111001;Pinabetengan;71.02.25.2005
2;Tonsewer;7102111002;Tonsewer;71.02.25.2007
3;Touure;7102111003;Touure;71.02.25.2009
4;Tompaso Dua;7102111004;Tompaso Dua;71.02.25.2002
5;Pinabetengan Utara;7102111005;Pinabetengan Utara;71.02.25.2004
6;Tonsewer Selatan;7102111006;Tonsewer Selatan;71.02.25.2008
7;Touure Dua;7102111007;Touure Dua;71.02.25.2010
8;Pinabetengan Selatan;7102111008;Pinabetengan Selatan;71.02.25.2006
9;Tompaso Ii Utara;7102111009;Tompaso Dua Utara;71.02.25.2003
10;Pinaesaan;7102111010;Penaesaan;71.02.25.2001
