No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Bacukiki;7372010;Bacukiki;73.72.01
2;Bacukiki Barat;7372011;Bacukiki Barat;73.72.04
3;Ujung;7372020;Ujung;73.72.02
4;Soreang;7372030;Soreang;73.72.03
