No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Piasa Wetan;3304010001;Piasa Wetan;33.04.01.2009
2;Pekikiran;3304010002;Pekikiran;33.04.01.2008
3;Brengkok;3304010003;Brengkok;33.04.01.2007
4;Panarusan Kulon;3304010004;Penarusan Kulon;33.04.01.2006
5;Panarusan Wetan;3304010005;Penarusan Wetan;33.04.01.2005
6;Gumelem Kulon;3304010006;Gumelem Kulon;33.04.01.2004
7;Gumelem Wetan;3304010007;Gumelem Wetan;33.04.01.2003
8;Derik;3304010008;Derik;33.04.01.2002
9;Berta;3304010009;Berta;33.04.01.2001
10;Karangjati;3304010010;Karangjati;33.04.01.2015
11;Kedawung;3304010011;Kedawung;33.04.01.2014
12;Dermasari;3304010012;Dermasari;33.04.01.2013
13;Susukan;3304010013;Susukan;33.04.01.2012
14;Kemranggon;3304010014;Kemranggon;33.04.01.2011
15;Karangsalam;3304010015;Karangsalam;33.04.01.2010
