No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Weru;3311010;Weru;33.11.01
2;Bulu;3311020;Bulu;33.11.02
3;Tawangsari;3311030;Tawangsari;33.11.03
4;Sukoharjo;3311040;Sukoharjo;33.11.04
5;Nguter;3311050;Nguter;33.11.05
6;Bendosari;3311060;Bendosari;33.11.06
7;Polokarto;3311070;Polokarto;33.11.07
8;Mojolaban;3311080;Mojolaban;33.11.08
9;Grogol;3311090;Grogol;33.11.09
10;Baki;3311100;Baki;33.11.10
11;Gatak;3311110;Gatak;33.11.11
12;Kartasura;3311120;Kartasura;33.11.12
