No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paropo;7371100007;Paropo;73.71.09.1011
2;Karampuang;7371100008;Karampuang;73.71.09.1005
3;Pandang;7371100009;Pandang;73.71.09.1008
4;Masale;7371100010;Masale;73.71.09.1007
5;Tamamaung;7371100011;Tamamaung;73.71.09.1006
6;Karuwisi;7371100012;Karuwisi;73.71.09.1001
7;Sinri Jala;7371100013;Sinrijala;73.71.09.1010
8;Karuwisi Utara;7371100014;Karuwisi Utara;73.71.09.1009
9;Pampang;7371100015;Pampang;73.71.09.1004
10;Panaikang;7371100016;Panaikang;73.71.09.1002
11;Tello Baru;7371100017;Tello Baru;73.71.09.1003
