No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jambean Kidul;3318120001;Jambean Kidul;33.18.12.2001
2;Wangunrejo;3318120002;Wangunrejo;33.18.12.2002
3;Bumirejo;3318120003;Bumirejo;33.18.12.2003
4;Sokokulon;3318120004;Sokokulon;33.18.12.2004
5;Jimbaran;3318120005;Jimbaran;33.18.12.2005
6;Ngawen;3318120006;Ngawen;33.18.12.2006
7;Margorejo;3318120007;Margorejo;33.18.12.2007
8;Penambuhan;3318120008;Penambuhan;33.18.12.2008
9;Langenharjo;3318120009;Langenharjo;33.18.12.2009
10;Dadirejo;3318120010;Dadirejo;33.18.12.2010
11;Sukoharjo;3318120011;Sukoharjo;33.18.12.2011
12;Badegan;3318120012;Badegan;33.18.12.2012
13;Pegandan;3318120013;Pegandan;33.18.12.2013
14;Sukobubuk;3318120014;Sokobubuk;33.18.12.2014
15;Banyuurip;3318120015;Banyuurip;33.18.12.2015
16;Langse;3318120016;Langse;33.18.12.2017
17;Metaraman;3318120017;Mataraman;33.18.12.2016
18;Muktiharjo;3318120018;Muktiharjo;33.18.12.2018
