No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wonosari;1117050001;Wonosari;11.17.04.2029
2;Paya Baning;1117050002;Paya Baning;11.17.04.2017
3;Blang Pulo;1117050003;Belang Pulo;11.17.04.2004
4;Petukel Blang Jorong;1117050011;Belang Jorong;11.17.04.2018
5;Tanjung Pura;1117050012;Tanjung Pura;11.17.04.2028
6;Hakim Wih Ilang;1117050013;Hakim Wih Ilang;11.17.04.2010
7;Lewa Jadi;1117050014;Lewa Jadi;11.17.04.2013
8;Bukit Wih Ilang;1117050015;Bukit Wih Ilang;11.17.04.2009
9;Suku Wih Ilang;1117050016;Suku Wih Ilang;11.17.04.2027
10;Pondok Gajah;1117050017;Pondok Gajah;11.17.04.2020
11;Purwosari;1117050018;Purwosari;11.17.04.2023
12;Sidodadi;1117050019;Sidodadi;11.17.04.2025
13;Selamat Rejo;1117050020;Selamat Rejo;11.17.04.2024
14;Pondok Ulung;1117050021;Pondok Ulung;11.17.04.2021
15;Janarata;1117050022;Janarata;11.17.04.2011
16;Batin Baru;1117050023;Bathin Baru;11.17.04.2003
17;Muyang Kute Mangku;1117050033;Muyang Kute Mangku;11.17.04.2014
18;Keramat Jaya;1117050034;Keramat Jaya;11.17.04.2012
19;Simpang Utama;1117050035;Simpang Utama;11.17.04.2026
20;Pakat Jeroh;1117050038;Pakat Jeroh;11.17.04.2016
21;Puja Mulia;1117050039;Puja Mulia;11.17.04.2022
22;Pondok Baru;1117050040;Pondok Baru;11.17.04.2019
23;Bahgie Bertona;1117050041;Bahgie Bertona;11.17.04.2001
24;Tansaran Bidin;1117050044;Tansaran Bidin;11.17.04.2032
25;Sinar Jaya Paya Ringkel;1117050045;Sinar Jaya Paya Ringkel;11.17.04.2047
26;Remang Ketike Jaya;1117050046;Remang Ketike Jaya;11.17.04.2044
27;Gunung Antara;1117050047;Gunung Antara;11.17.04.2036
28;Gele Semayang;1117050048;Gele Semayang;11.17.04.2037
29;Makmur Sentosa;1117050049;Makmur Sentosa;11.17.04.2045
30;Tawar Sedenge;1117050050;Tawar Sedenge;11.17.04.2042
31;Jadi Sepakat;1117050051;Jadi Sepakat;11.17.04.2033
32;Selisih Mara;1117050052;Selisih Mara;11.17.04.2034
33;Kala Nempan;1117050053;Kala Nempan;11.17.04.2035
34;Mutiara;1117050054;Mutiara;11.17.04.2030
35;Beranun Teleden;1117050060;Beranun Teleden;11.17.04.2043
