No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Moyeba;9104100001;Moyeba;92.06.06.2001
2;Merestim;9104100002;Merestim;92.06.06.2004
3;Mosum;9104100003;Mosum;92.06.06.2006
4;Inofina;9104100004;Inofina;92.06.06.2005
5;Moyeba Utara;9104100005;---;---
6;Moyeba Timur;9104100006;---;---
7;Moyeba Barat;9104100007;---;---
8;Meven;9104100008;---;---
9;Mesyem Timur;9104100009;---;---
10;Mosror;9104100010;---;---
