No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pulau Mandangin;3527030001;P. Mandingan;35.27.03.2001
2;Aeng Sareh;3527030002;Aengsareh;35.27.03.2002
3;Polagan;3527030003;Polagan;35.27.03.1003
4;Banyuanyar;3527030004;Banyuanyar;35.27.03.1004
5;Gunung Maddah;3527030005;Gunung Maddah;35.27.03.2005
6;Rong Tengah;3527030006;Rongtengah;35.27.03.1006
7;Karang Dalem;3527030007;Karang Dalam;35.27.03.1007
8;Gunung Sekar;3527030008;Gunung Sekar;35.27.03.1008
9;Dalpenang;3527030009;Dalpenang;35.27.03.1009
10;Paseyan;3527030010;Paseyan;35.27.03.2017
11;Panggung;3527030011;Panggung;35.27.03.2010
12;Baruh;3527030012;Baruh;35.27.03.2018
13;Taman Sareh;3527030013;Taman Sareh;35.27.03.2011
14;Pekalongan;3527030014;Pakalongan;35.27.03.2012
15;Tanggumong;3527030015;Tanggumong;35.27.03.2013
16;Kamoning;3527030016;Kamuning;35.27.03.2014
17;Banyumas;3527030017;Banyumas;35.27.03.2015
18;Pangelen;3527030018;Pangelen;35.27.03.2016
