No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mire;7209030001;Mire;72.09.06.2010
2;Uematopa;7209030002;Uematopa;72.09.06.2005
3;Paranonge;7209030003;Paranonge;72.09.06.2007
4;Takibangke;7209030004;Takibangke;72.09.06.2018
5;Bonebae I;7209030005;Bonebae I;72.09.06.2008
6;Watusongu;7209030006;Watusongu;72.09.06.2009
7;Uekambuno;7209030007;Uekambuno;72.09.06.2006
8;Borneang;7209030008;Borneang;72.09.06.2012
9;Bongka Makmur;7209030009;Bongka Makmur;72.09.06.2013
10;Rompi;7209030010;Rompi;72.09.06.2004
11;Tobamawu;7209030011;Tobamau;72.09.06.2003
12;Bonebae Ii;7209030012;Bonebae Ii;72.09.06.2002
13;Tampanombo;7209030013;Tampanombo;72.09.06.2001
14;Marowo;7209030014;Marowo;72.09.06.2011
15;Bongkakoi;7209030015;Bongkakoy;72.09.06.2017
16;Cempa;7209030016;Cempa;72.09.06.2015
17;Bonevoto;7209030017;Bonevoto;72.09.06.2016
18;Kasiala;7209030018;Kasiala;72.09.06.2019
