No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Kusan Hilir;6310010;Kusan Hilir;63.10.02
2;Sungai Loban;6310020;Sungai Loban;63.10.03
3;Satui;6310030;Satui;63.10.04
4;Angsana;6310031;Angsana;63.10.09
5;Kusan Hulu;6310040;Kusan Hulu;63.10.05
6;Kuranji;6310041;Kuranji;63.10.10
7;Batu Licin;6310050;Batu Licin;63.10.01
8;Karang Bintang;6310051;Karang Bintang;63.10.07
9;Simpang Empat;6310052;Simpang Empat;63.10.06
10;Mantewe;6310053;Mantewe;63.10.08
