No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Blang Mane;1111061001;Blang Mane;11.08.20.2012
2;Matang Panyang;1111061002;Matang Panyang;11.08.20.2029
3;Alue Lhok;1111061003;Alue Lhok;11.08.20.2007
4;Seuneubok Aceh;1111061004;Seuneubok Aceh;11.08.20.2008
5;Buket Pidie;1111061005;Buket Pidie;11.08.20.2009
6;Buket Guru;1111061006;Buket Guru;11.08.20.2005
7;Alue Bieng;1111061007;Ulue Bieng;11.08.20.2014
8;Peureupok;1111061008;Peureupok;11.08.20.2013
9;Blang Gunci;1111061009;Blang Gunci;11.08.20.2026
10;Pante Seuleumak;1111061010;Pante Seuleumak;11.08.20.2015
11;Nga;1111061011;---;---
12;Mampree;1111061012;Mampree;11.08.20.2028
13;Tanjong Drien;1111061013;Tanjung Drien;11.08.20.2030
14;Cot Tufah;1111061014;Cot Teufah;11.08.20.2033
15;Asan Seuleumak;1111061015;Asan Seuleumak;11.08.20.2031
16;Tgk Dibanda Tek-tek;1111061016;Tgk. Dibanda Tek-tek;11.08.20.2032
17;Simpang;1111061017;Simpang;11.08.20.2020
18;Keubon Pirak;1111061018;Kebon Pirak;11.08.20.2010
19;Blang Ara;1111061019;Blang Ara;11.08.20.2001
20;Geureughek;1111061020;Geureughek;11.08.20.2018
21;Blang Pante;1111061021;Blang Pante;11.08.20.2039
22;Lueng;1111061022;Lueng;11.08.20.2035
23;Tgk Dibanda Pirak;1111061023;Tgk.dibanda Pirak;11.08.20.2002
24;Geulumpang Pirak;1111061024;Geulumpang Pirak;11.08.20.2006
25;Blang Sialet;1111061025;Blang Sialet;11.08.20.2004
26;Blang Paku;1111061026;Blang Paku;11.08.20.2037
27;Blang Dalam;1111061027;Blang Dalam;11.08.20.2038
28;Meuria Seuleumak;1111061028;Meuria Seuleumak;11.08.20.2016
29;Leuhong;1111061029;Leuhong;11.08.20.2023
30;Tanjong Beurunyong;1111061030;Tanjong Burunyong;11.08.20.2024
31;Keude Paya Bakong;1111061031;Keude Paya Bakong;11.08.20.2025
32;Cempeudak;1111061032;Cempeudak;11.08.20.2036
33;Paya Meudru;1111061033;Paya Meudru;11.08.20.2003
34;Meunye Seuleumak;1111061034;Meunye Seuleumak;11.08.20.2019
35;Alue Leukot;1111061035;Alue Leukot;11.08.20.2011
36;Pucok Alue Seuleumak;1111061036;Pucok Alue Seuleumak;11.08.20.2034
37;Jok;1111061037;Jok;11.08.20.2022
38;Tunong Krueng;1111061038;Tunong Krueng;11.08.20.2017
39;Tumpok Mesjid;1111061039;Tumpok Mesjid;11.08.20.2021
