No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lunto Barat;1373020001;Lunto Barat;13.73.01.2008
2;Lunto Timur;1373020002;Lunto Timur;13.73.01.2007
3;Pasar Kubang;1373020003;Pasa Kubang;13.73.01.2011
4;Kubang Tangah;1373020004;Kubang Tangah;13.73.01.2009
5;Kubang Utara Sikabu;1373020005;Kubang Utara Sikabu;13.73.01.2010
6;Pasar;1373020006;Pasar;13.73.01.1004
7;Kubang Sirakuk Utara;1373020007;Kubang Sirakuk Utara;13.73.01.1002
8;Kubang Sirakuk Selatan;1373020008;Kubang S. Selatan;13.73.01.1003
9;Aur Mulyo;1373020009;Aur Mulio;13.73.01.1001
10;Tanah Lapang;1373020010;Tanah Lapang;13.73.01.1005
11;Air Dingin;1373020011;Aia Dingin;13.73.01.1006
