No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tenggong;3504080001;Tenggong;35.04.13.2015
2;Panjerejo;3504080002;Panjerejo;35.04.13.2002
3;Karangsari;3504080003;Karangsari;35.04.13.2003
4;Tugu;3504080004;Tugu;35.04.13.2004
5;Sukorejo Wetan;3504080005;Sukorejo Wetan;35.04.13.2005
6;Tanen;3504080006;Tanen;35.04.13.2008
7;Sumberagung;3504080007;Sumberagung;35.04.13.2009
8;Blimbing;3504080008;Blimbing;35.04.13.2010
9;Pakisrejo;3504080009;Pakisrejo;35.04.13.2012
10;Tegalrejo;3504080010;Tegalrejo;35.04.13.2013
11;Banjarejo;3504080011;Banjarejo;35.04.13.2007
12;Jatidowo;3504080012;Jatidowo;35.04.13.2006
13;Tenggur;3504080013;Tenggur;35.04.13.2001
14;Buntaran;3504080014;Buntaran;35.04.13.2016
15;Ariyojeding;3504080015;Ariyojeding;35.04.13.2014
16;Rejotangan;3504080016;Rejotangan;35.04.13.2011
