No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kelurahan Benteng Ambeso;7318021001;Benteng Ambeso;73.18.19.1002
2;Lembang Kaduaja;7318021002;---;---
3;Lembang Gandang Batu;7318021003;Gandangbatu;73.18.19.2005
4;Lembang Garassik;7318021004;Garassik;73.18.19.2007
5;Kelurahan Salubarani;7318021005;Salubarani;73.18.19.1004
6;Lembang Banteng Deata;7318021006;Betteng Deata;73.18.19.2011
7;Lembang Buntu Limbong;7318021007;Buntu Limbong;73.18.19.2001
8;Lembang Buntu Tabang;7318021008;Buntu Tabang;73.18.19.2010
9;Lembang Sillanan;7318021009;---;---
10;Lembang Pemanukan;7318021010;Pemanukan;73.18.19.2008
11;Lembang Perindingan;7318021011;Perindingan;73.18.19.2009
12;Kelurahan Mebali;7318021012;---;---
