No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Abbumpungeng;7311100001;Abbumpungeng;73.08.10.2008
2;Arasoe;7311100002;Arasoe;73.08.10.2002
3;Cinennung;7311100003;Cinennung;73.08.10.2012
4;Tanete Harapan;7311100004;Tanete Harapan;73.08.10.2003
5;Tanete;7311100005;Tanete;73.08.10.1001
6;Lompu;7311100006;Lompu;73.08.10.2004
7;Kawerang;7311100007;Kawerang;73.08.10.2009
8;Welenreng;7311100008;Walenreng;73.08.10.2005
9;Ajangpulu;7311100009;Ajangpulu;73.08.10.2006
10;Kanco;7311100010;Kanco;73.08.10.2011
11;Padang Loang;7311100011;Padang Loang;73.08.10.2007
12;Awo;7311100012;Awo;73.08.10.2010
