No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Meuraxa;1171010;Meuraxa;11.71.03
2;Jaya Baru;1171011;Jaya Baru;11.71.08
3;Banda Raya;1171012;Banda Raya;11.71.07
4;Baiturrahman;1171020;Baiturrahman;11.71.01
5;Lueng Bata;1171021;Lueng Bata;11.71.05
6;Kuta Alam;1171030;Kuta Alam;11.71.02
7;Kuta Raja;1171031;Kuta Raja;11.71.06
8;Syiah Kuala;1171040;Syiah Kuala;11.71.04
9;Ulee Kareng;1171041;Ulee Kareng;11.71.09
