No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Moronyamplung;3524060001;Moronyamplung;35.24.19.2010
2;Dumpiagung;3524060002;Dumpiagung;35.24.19.2014
3;Katemas;3524060003;Katemas;35.24.19.2018
4;Gintungan;3524060004;Gintungan;35.24.19.2017
5;Pelang;3524060005;Pelang;35.24.19.2013
6;Puter;3524060006;Puter;35.24.19.2012
7;Maor;3524060007;Maor;35.24.19.2009
8;Randubener;3524060008;Randubener;35.24.19.2015
9;Kaliwates;3524060009;Kaliwates;35.24.19.2005
10;Tlogoagung;3524060010;Tlogoagung;35.24.19.2001
11;Kedungmegarih;3524060011;Kedungmegarih;35.24.19.2002
12;Kembangbahu;3524060012;Kembangbahu;35.24.19.2008
13;Lopang;3524060013;Lopang;35.24.19.2016
14;Mangkujajar;3524060014;Mangkujajar;35.24.19.2011
15;Kedungasri;3524060015;Kedungasri;35.24.19.2006
16;Doyomulyo;3524060016;Doyomulyo;35.24.19.2007
17;Sidomukti;3524060017;Sidomukti;35.24.19.2003
18;Sukosongo;3524060018;Sukosongo;35.24.19.2004
