No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Antap;5102010002;Antap;51.02.01.2007
2;Bajera;5102010004;Bajera;51.02.01.2001
3;Berembeng;5102010005;Berembeng;51.02.01.2004
4;Serampingan;5102010006;Sarampingan;51.02.01.2006
5;Selemadeg;5102010014;Selemadeg;51.02.01.2005
6;Pupuan Sawah;5102010015;Pupuan Sawah;51.02.01.2003
7;Wanagiri;5102010018;Wanagiri;51.02.01.2002
8;Wanagiri Kauh;5102010024;Wanagiri Kauh;51.02.01.2008
9;Manikyang;5102010025;Manikyang;51.02.01.2009
10;Bajera Utara;5102010026;Bajera Utara;51.02.01.2010
