No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Marang;1813080001;Marang;18.13.02.2010
2;Tanjung Raya;1813080002;Tanjung Raya;18.13.02.2011
3;Bangun Negara;1813080003;Bangun Negara;18.13.02.2012
4;Way Jambu;1813080004;Way Jambu;18.13.02.2009
5;Paku Negara;1813080005;Paku Negara;18.13.02.2014
6;Ulok Manik;1813080006;Ulok Manik;18.13.02.2013
7;Biha;1813080007;Biha;18.13.02.2008
8;Tanjung Setia;1813080008;Tanjung Setia;18.13.02.2007
9;Sumur Jaya;1813080009;Sumur Jaya;18.13.02.2004
10;Pagar Dalam;1813080010;Pagar Dalam;18.13.02.2006
11;Tanjung Jati;1813080011;Tanjung Jati;18.13.02.2005
12;Pelita Jaya;1813080012;Pelita Jaya;18.13.02.2003
13;Sukarame;1813080013;Sukarame;18.13.02.2002
14;Negeri Ratu Tenumbang;1813080014;Negeri Ratu Tenumbang;18.13.02.2001
15;Tulung Bamban;1813080015;Tulung Bamban;18.13.02.2015
