No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Uman Agung;1805101001;---;---
2;Sri Wijaya;1805101002;---;---
3;Sendang Agung Mataram;1805101003;Sendang Agung Mataram;18.02.18.2005
4;Jati Datar Mataram;1805101004;Jatidatar Mataram;18.02.18.2004
5;Terbanggi Mulya;1805101005;Terbanggi Mulya;18.02.18.2007
6;Terbanggi Ilir;1805101006;Terbanggi Ilir;18.02.18.2003
7;Mataram Udik;1805101007;Mataram Udik;18.02.18.2006
8;Mataram Jaya;1805101008;Mataram Jaya;18.02.18.2008
9;Upt Way Terusan Sp 1;1805101009;---;---
10;Upt Way Terusan Sp. 2;1805101010;---;---
11;Upt Way Terusan Sp.3;1805101011;---;---
12;Sumber Rejeki;1805101012;Sumber Rejeki Mataram;18.02.18.2009
