No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bandorasa Kulon;3208170001;Bandorasa Kulon;32.08.13.2007
2;Bandorasa Wetan;3208170002;Bandorasa Wetan;32.08.13.2006
3;Bojong;3208170012;Bojong;32.08.13.2010
4;Linggamekar;3208170013;Linggamekar;32.08.13.2023
5;Linggasana;3208170014;Linggasana;32.08.13.2008
6;Linggajati;3208170015;Linggarjati;32.08.13.2009
7;Linggaindah;3208170016;Linggaindah;32.08.13.2024
8;Cilimus;3208170017;Cilimus;32.08.13.2015
9;Caracas;3208170020;Caracas;32.08.13.2020
10;Sampora;3208170021;Sampora;32.08.13.2019
11;Kaliaren;3208170022;Kaliaren;32.08.13.2018
12;Setianegara;3208170023;Setianegara;32.08.13.2016
13;Cibeureum;3208170024;Cibeureum;32.08.13.2017
