No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jatipurus;3305111001;Jatipurus;33.05.25.2001
2;Lerepkebumen;3305111002;Lerepkebumen;33.05.25.2002
3;Blater;3305111003;Blater;33.05.25.2003
4;Poncowarno;3305111004;Poncowarno;33.05.25.2004
5;Tegalrejo;3305111005;Tegalrejo;33.05.25.2005
6;Jembangan;3305111006;Jembangan;33.05.25.2006
7;Kedungdowo;3305111007;Kedungdowo;33.05.25.2007
8;Karangtengah;3305111008;Karangtengah;33.05.25.2008
9;Tirtomoyo;3305111009;Tirtomoyo;33.05.25.2009
10;Soka;3305111010;Soka;33.05.25.2010
11;Kebapangan;3305111011;Kebapangan;33.05.25.2011
