No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Adirejo;1804100001;Adirejo;18.07.04.2002
2;Sidodadi;1804100002;Sidodadi;18.07.04.2003
3;Gondang Rejo;1804100003;Gondangrejo;18.07.04.2004
4;Siraman;1804100004;Siraman;18.07.04.2005
5;Pekalongan;1804100005;Pekalongan;18.07.04.2001
6;Tulus Rejo;1804100006;Tulusrejo;18.07.04.2006
7;Jojog;1804100007;Jojog;18.07.04.2007
8;Ganti Warno;1804100008;Ganti Warno;18.07.04.2008
9;Kali Bening;1804100009;Kalibening;18.07.04.2009
10;Wono Sari;1804100010;Wonosari;18.07.04.2010
11;Adijaya;1804100011;Adijaya;18.07.04.2012
12;Gantimulyo;1804100012;Gantimulyo;18.07.04.2011
