No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Lanowulu;7405010001;Lanowulu;74.05.01.2029
2;Roraya;7405010002;Roraya;74.05.01.2027
3;Telutu Jaya;7405010005;Telutu Jaya;74.05.01.2021
4;Lapoa;7405010006;Lapoa;74.05.01.2003
5;Asingi;7405010007;Asingi;74.05.01.2006
6;Ngapaaha;7405010008;Ngapaah;74.05.01.1002
7;Tinanggea;7405010009;Tinanggea;74.05.01.1001
8;Bungin Permai;7405010010;Bungin Permai;74.05.01.2010
9;Torokeku;7405010011;Torokeku;74.05.01.2023
10;Lapulu;7405010012;Lapulu;74.05.01.2024
11;Wadonggo;7405010013;Wadonggo;74.05.01.2009
12;Watumelewe;7405010014;Watu Melewe;74.05.01.2007
13;Moolo Indah;7405010015;Moolo Indah;74.05.01.2020
14;Lalonggasu;7405010016;Lalonggasu;74.05.01.2019
15;Lalonggasu;7405010016;Lalonggasu;74.05.01.2019
16;Palo Tawo;7405010017;Palotawo;74.05.01.2014
17;Lalowatu;7405010038;Lalo Watu;74.05.01.2030
18;Rapea;7405010039;Lapoa;74.05.01.2003
19;Tatangge;7405010040;Tatangge;74.05.01.2032
20;Bomba-bomba;7405010041;Bomba-bomba;74.05.01.2035
21;Ponggosi;7405010042;Panggoosi;74.05.01.2034
22;Matandahi;7405010043;Matandahi;74.05.01.2039
23;Matambawi;7405010044;Matambawi;74.05.01.2038
24;Akuni;7405010045;Akuni;74.05.01.2036
25;Wundumbolo;7405010046;Wundumbolo;74.05.01.2033
26;Lasuai;7405010047;Lasuai;74.05.01.2037
