No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ababi;5107050001;Ababi;51.07.05.2001
2;Tiyingtali;5107050002;Tiying Tali;51.07.05.2002
3;Abang;5107050003;Abang;51.07.05.2005
4;Pidpid;5107050004;Pidpid;51.07.05.2006
5;Nawakerti;5107050005;Nawa Kerti;51.07.05.2012
6;Kesimpar;5107050006;Kesimpar;51.07.05.2013
7;Tista;5107050007;Tista;51.07.05.2004
8;Kerta Mandala;5107050008;Kerta Mandala;51.07.05.2010
9;Culik;5107050009;Culik;51.07.05.2008
10;Datah;5107050010;Datah;51.07.05.2007
11;Laba Sari;5107050011;Labasari;51.07.05.2011
12;Purwakerti;5107050012;Purwakerti;51.07.05.2009
13;Bunutan;5107050013;Bunutan;51.07.05.2003
14;Tri Buana;5107050014;Tribuana;51.07.05.2014
