No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Jaya Bakti;1609050011;Jaya Bakti;16.08.07.2015
2;Harjo Mulyo;1609050012;Harjo Mulyo;16.08.07.2014
3;Jatisari;1609050013;Jati Sari;16.08.07.2019
4;Mendayun;1609050014;Mendayun;16.08.07.2002
5;Gunung Terang;1609050015;Gunung Terang;16.08.07.2003
6;Rasuan;1609050016;Rasuan;16.08.07.2016
7;Mengulak;1609050017;Mengulak;16.08.07.2017
8;Sp Karta Mulya;1609050018;Sp. Kerta Mulya;16.08.07.2007
9;Karta Mulya;1609050019;Karta Mulya;16.08.07.2004
10;Agung Jati;1609050021;Agung Jati;16.08.07.2022
11;Tridadi;1609050022;Tri Dadi;16.08.07.2021
12;Rasuan Darat;1609050023;Rasuan Darat;16.08.07.2023
13;Harjomulyo Jaya;1609050024;Harjo Mulyo Jaya;16.08.07.2024
