No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Olaya;7208020008;Olaya;72.08.01.2011
2;Pembalowo;7208020011;Pembalowo;72.08.01.2012
3;Mertasari;7208020012;Mertasari;72.08.01.2013
4;Maesa;7208020013;Maesa;72.08.01.1018
5;Loji;7208020014;Loji;72.08.01.1019
6;Masigi;7208020015;Masigi;72.08.01.1017
7;Bantaya;7208020016;Bantaya;72.08.01.1020
8;Kampal;7208020017;Kampal;72.08.01.1021
9;Bambalemo;7208020019;Bambalemo;72.08.01.2022
10;Lebo;7208020020;Lebo;72.08.01.2023
11;Bambalemo Ranomaisi;7208020021;Bambalemo Ranomaisi;72.08.01.2035
