No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tanjung Nibung;1604042001;Tanjung Nibung;16.04.27.2005
2;Tanjung Bay;1604042002;Tanjung Bai;16.04.27.2007
3;Tanjung Baru;1604042003;Tanjung Baru;16.04.27.2004
4;Tanjung Kurung Ulu;1604042004;Tanjung Kurung Ulu;16.04.27.2002
5;Tanjung Kurung Ilir;1604042005;Tanjung Kurung Ilir;16.04.27.2003
6;Padang Perigi;1604042006;Padang Perigi;16.04.27.2014
7;Air Dingin Lama;1604042007;Air Dingin Lama;16.04.27.2010
8;Air Dingin Baru;1604042008;Air Dingin Baru;16.04.27.2011
9;Tanjung Tebat;1604042009;Tanjungtebat;16.04.27.2006
10;Pandan Arang Ilir;1604042010;Pandan Arang Ilir;16.04.27.2001
11;Muara Danau;1604042011;Muara Danau;16.04.27.2012
12;Talang Jawa;1604042012;Talang Jawa;16.04.27.2013
13;Tanjung Raya;1604042013;Tanjung Raya;16.04.27.2009
14;Tanjung Menang;1604042014;Tanjung Menang;16.04.27.2008
