No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Argopeni;3305010001;Argopeni;33.05.01.2001
2;Karangduwur;3305010002;Karangduwur;33.05.01.2002
3;Srati;3305010003;Srati;33.05.01.2003
4;Pasir;3305010004;Pasir;33.05.01.2004
5;Jintung;3305010005;Jintung;33.05.01.2005
6;Banjararjo;3305010006;Banjararjo;33.05.01.2006
7;Argosari;3305010007;Argosari;33.05.01.2007
8;Watukelir;3305010008;Watukelir;33.05.01.2008
9;Kalibangkang;3305010009;Kalibangkang;33.05.01.2009
10;Tlogosari;3305010010;Tlogosari;33.05.01.2010
11;Kalipoh;3305010011;Kalipoh;33.05.01.2011
12;Ayah;3305010012;Ayah;33.05.01.2012
13;Candirenggo;3305010013;Candirenggo;33.05.01.2013
14;Mangunweni;3305010014;Mangunweni;33.05.01.2014
15;Jatijajar;3305010015;Jatijajar;33.05.01.2015
16;Demangsari;3305010016;Demangsari;33.05.01.2016
17;Bulurejo;3305010017;Bulurejo;33.05.01.2017
18;Kedungweru;3305010018;Kedungweru;33.05.01.2018
