No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Seliki;6403130001;Saliki;64.02.05.2001
2;Salo Palai;6403130002;Salo Palai;64.02.05.2002
3;Muara Badak Ulu;6403130003;Muara Badak Ulu;64.02.05.2003
4;Muara Badak Ilir;6403130004;Muara Badak Ilir;64.02.05.2004
5;Tanjung Limau;6403130005;Tanjung Limau;64.02.05.2005
6;Tanah Datar;6403130006;Tanah Datar;64.02.05.2006
7;Badak Baru;6403130007;Badak Baru;64.02.05.2007
8;Suka Damai;6403130008;Suka Damai;64.02.05.2008
9;Gas Alam Badak Satu;6403130009;Gas Alam Badak I;64.02.05.2010
10;Batu-batu;6403130010;Batu-batu;64.02.05.2011
11;Badak Mekar;6403130011;Badak Mekar;64.02.05.2009
12;Salo Cella;6403130012;Salo Cella;64.02.05.2012
13;Sungai Bawang;6403130013;Sungai Bawang;64.02.05.2013
