No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sibargot;1207080001;Sibargot;12.10.07.2001
2;Bandar Kumbul;1207080002;Bandar Kumbul;12.10.07.2002
3;Tanjung Medan;1207080003;Tanjung Medan;12.10.07.2003
4;Janji;1207080004;Janji;12.10.07.2004
5;Afdeling I Rantauprapat;1207080005;Afd.i Rantauprapat;12.10.07.2006
6;Aek Buru Selatan;1207080006;Aek Buru Selatan;12.10.07.2008
7;Afdeling Ii Rantauprapat;1207080007;Afd.ii Rantauprapat;12.10.07.2007
8;Kampung Baru;1207080008;Kampung Baru;12.10.07.2009
9;Tebing Linggahara;1207080009;Tebing Linggahara;12.10.07.2005
10;Tebing Linggahara Baru;1207080010;Tebing Linggahara Baru;12.10.07.2010
