No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pingkuk;3312170001;Pingkuk;33.12.15.2006
2;Ngelo;3312170002;Ngelo;33.12.15.2005
3;Dawungan;3312170003;Dawungan;33.12.15.2004
4;Brenggolo;3312170004;Brenggolo;33.12.15.2001
5;Boto;3312170005;Boto;33.12.15.2002
6;Guno;3312170006;Guno;33.12.15.2003
7;Pengkol;3312170007;Pengkol;33.12.15.2011
8;Cangkring;3312170008;Cangkring;33.12.15.2010
9;Sanggrong;3312170009;Sanggrong;33.12.15.1009
10;Pesido;3312170010;Pesido;33.12.15.2008
11;Mojopuro;3312170011;Mojopuro;33.12.15.2007
12;Jatirejo;3312170012;Jatirejo;33.12.15.2015
13;Jatiroto;3312170013;Jatiroto;33.12.15.1014
14;Duren;3312170014;Duren;33.12.15.2013
15;Sugihan;3312170015;Sugihan;33.12.15.2012
