No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Liju;6205040001;Liju;62.05.04.2003
2;Sampirang I;6205040002;Sampirang I;62.05.04.2001
3;Sampirang Ii;6205040003;Sampirang Ii;62.05.04.2002
4;Benangin 3;6205040004;---;---
5;Benangin 2;6205040005;Benangin Ii;62.05.04.2005
6;Benangin I;6205040006;Benangin I;62.05.04.2007
7;Benangin 5;6205040007;Benangin V;62.05.04.2006
8;Muara Wakat;6205040008;Muara Wakat;62.05.04.2008
9;Mampuak I;6205040012;Mampuak I;62.05.04.2012
10;Jamut;6205040013;Jamut;62.05.04.2013
11;Sei Liju;6205040014;Sei Liju;62.05.04.2014
12;Mampuak Ii;6205040015;Mampuak Ii;62.05.04.2015
