No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Mandoi;7103060006;Mandoi;71.03.15.2008
2;Malamenggu;7103060008;Malammenggu;71.03.15.2004
3;Birahi;7103060009;Birahi;71.03.15.2016
4;Binebas;7103060010;Binebas;71.03.15.2007
5;Palareng;7103060012;Palareng;71.03.15.2005
6;Batuwingkung;7103060013;Batuwingkung;71.03.15.2015
7;Lesabe;7103060014;Lesabe;71.03.15.2003
8;Bentung;7103060015;Bentung;71.03.15.2002
9;Simueng;7103060016;Simueng;71.03.15.2001
10;Bukide;7103060017;Bukide;71.03.15.2018
11;Laotongan;7103060018;Laotongan;71.03.15.2017
12;Bulo;7103060019;Bulo;71.03.15.2021
13;Lesabe I;7103060020;Lesabe I;71.03.15.2020
14;Kalagheng;7103060021;Kalagheng;71.03.15.2019
