No;Nama Kecamatan;Kode Kecamatan;Nama Kecamatan;Kode Kecamatan
1;Idano Gawo;1201060;Idanogawo;12.04.10
2;Bawolato;1201061;Bawolato;12.04.11
3;Ulugawo;1201062;Ulugawo;12.04.27
4;Gido;1201070;Gido;12.04.06
5;Sogaeadu;1201071;Sogae'adu;12.04.35
6;Ma U;1201081;Ma'u;12.04.28
7;Somolo - Molo;1201082;Somolo-molo;12.04.29
8;Hiliduho;1201130;Hiliduho;12.04.05
9;Hili Serangkai;1201131;Hiliserangkai;12.04.20
10;Botomuzoi;1201132;Botomuzoi;12.04.21
