No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Wadapi;9408050008;Wadapi;91.05.04.2004
2;Wawuti;9408050009;Wawuti;91.05.04.2011
3;Kainui I;9408050010;Kainui I;91.05.04.2009
4;Kainui Ii;9408050011;Kainui Ii;91.05.04.2021
5;Ransarnoni;9408050012;Ransarnoni;91.05.04.2016
6;Aitiri;9408050013;Aitiri;91.05.04.2010
7;Menawi;9408050014;Menawi;91.05.04.2003
8;Roipi;9408050015;Roipi;91.05.04.2015
9;Wanampompi;9408050024;Wanampompi;91.05.04.2024
10;Roipi Ii;9408050025;Roipi Dua;91.05.04.2030
11;Mananayam;9408050026;Mananayam;91.05.04.2028
