No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sekata Baru;6304020001;Sekata Baru;63.04.02.2010
2;Damsari;6304020002;Damsari;63.04.02.2012
3;Purwosari Ii;6304020003;Purwosari Ii;63.04.02.2001
4;Sidorejo;6304020004;Sidorejo;63.04.02.2013
5;Koanda;6304020005;Koanda;63.04.02.2011
6;Purwosari Baru;6304020006;Purwosari Baru;63.04.02.2009
7;Tamban Sari Baru;6304020007;Tamban Sari Baru;63.04.02.2016
8;Purwosari I;6304020008;Purwosari I;63.04.02.2002
9;Tamban Bangun;6304020009;Tamban Bangun;63.04.02.2003
10;Tamban Bangun Baru;6304020010;Tamban Bangun Baru;63.04.02.2015
11;Tamban Muara Baru;6304020011;Tamban Muara Baru;63.04.02.2008
12;Tamban Muara;6304020012;Tamban Muara;63.04.02.2004
13;Tamban Kecil;6304020013;Tamban Kecil;63.04.02.2005
14;Tinggiran Ii Luar;6304020014;Tinggiran Ii Luar;63.04.02.2006
15;Jelapat I;6304020015;Jelapat I;63.04.02.2007
16;Jelapat Baru;6304020016;Jelapat Baru;63.04.02.2014
