No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Balah Aia;1306060001;Balah Aie;13.05.05.2001
2;Lareh Nan Panjang;1306060002;Lareh Nan Panjang;13.05.05.2004
3;Lurah Ampalu;1306060003;Lurah Ampalu;13.05.05.2003
4;Sungai Sariak;1306060004;Sungai Sariak;13.05.05.2002
5;Balah Aie Timur;1306060005;Balah Aie Timur;13.05.05.2012
6;Balah Aie Utara;1306060006;Balah Aie Utara;13.05.05.2011
7;Lareh Nan Panjang Selatan;1306060007;Lareh Nan Panjang Selatan;13.05.05.2005
8;Lareh Nan Panjang Barat;1306060008;Lareh Nan Panjang Barat;13.05.05.2006
9;Limpato Sungai Sariak;1306060009;Limpato Sungai Sariak;13.05.05.2010
10;Bisati Sungai Sariak;1306060010;Bisati Sungai Sariak;13.05.05.2007
11;Lareh Nan Panjang Sungai Sariak;1306060011;Lareh Nan Panjang Sungai Sariak;13.05.05.2009
12;Ambuang Kapua Sungai Sariak;1306060012;Ambuang Kapua Sungai Sariak;13.05.05.2008
