No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Ngino;3523120003;Ngino;35.23.15.2010
2;Bektiharjo;3523120005;Bektiharjo;35.23.15.2009
3;Sambongrejo;3523120006;Sambongrejo;35.23.15.2012
4;Genaharjo;3523120007;Genaharjo;35.23.15.2017
5;Gesing;3523120008;Gesing;35.23.15.2020
6;Tunah;3523120009;Tunah;35.23.15.2019
7;Kowang;3523120010;Kowang;35.23.15.2018
8;Penambangan;3523120011;Penambangan;35.23.15.2016
9;Semanding;3523120012;Semanding;35.23.15.2013
10;Prunggahan Wetan;3523120013;Prunggahan Wetan;35.23.15.2011
11;Prunggahan Kulon;3523120014;Prunggahan Kulon;35.23.15.2003
12;Jadi;3523120015;Jadi;35.23.15.2001
13;Boto;3523120016;Boto;35.23.15.2002
14;Tegalagung;3523120017;Tegalagung;35.23.15.2004
15;Bejagung;3523120018;Bejagung;35.23.15.2014
16;Gedongombo;3523120019;Gedongombo;35.23.15.1015
17;Karang;3523120020;Karang;35.23.15.1006
