No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Kota Kapur;1901070001;Kota Kapur;19.01.04.2010
2;Penagan;1901070002;Penagan;19.01.04.2002
3;Rukam;1901070003;Rukam;19.01.04.2012
4;Air Buluh;1901070004;Air Buluh;19.01.04.2011
5;Kace;1901070005;Kace;19.01.04.2007
6;Cengkongabang;1901070006;Cengkong Abang;19.01.04.2006
7;Airduren;1901070007;Air Duren;19.01.04.2009
8;Petaling;1901070008;Petaling;19.01.04.2001
9;Menduk;1901070009;Mendo;19.01.04.2004
10;Payabenua;1901070010;Paya Benua;19.01.04.2005
11;Kemuja;1901070011;Kemuja;19.01.04.2008
12;Zed;1901070012;Zed;19.01.04.2003
13;Labuh Air Pandan;1901070013;Labuh Air Pandan;19.01.04.2013
14;Kace Timur;1901070014;Kace Timur;19.01.04.2014
15;Petaling Banjar;1901070015;Petaling Banjar;19.01.04.2015
