No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Rowocacing;3326130001;Rowocacing;33.26.13.2003
2;Langkap;3326130002;Langkap;33.26.13.2004
3;Pajomblangan;3326130010;Pajomblangan;33.26.13.2006
4;Tosaran;3326130011;Tosaran;33.26.13.2005
5;Pakisputih;3326130012;Pakisputih;33.26.13.2002
6;Kedung Patangewu;3326130013;Kedungpatangewu;33.26.13.2001
7;Podo;3326130015;Podo;33.26.13.2010
8;Kwayangan;3326130016;Kwayangan;33.26.13.2008
9;Proto;3326130017;Proto;33.26.13.2007
10;Salakbrojo;3326130022;Salakbrojo;33.26.13.2011
11;Ambokembang;3326130023;Ambokembang;33.26.13.2012
12;Pekajangan;3326130024;Pekajangan;33.26.13.1013
13;Tangkil Tengah;3326130025;Tangkiltengah;33.26.13.2014
14;Tangkil Kulon;3326130026;Tangkilkulon;33.26.13.2018
15;Karangdowo;3326130027;Karangdowo;33.26.13.2015
16;Bugangan;3326130028;Bugangan;33.26.13.2016
17;Rengas;3326130029;Rengas;33.26.13.2017
18;Kedungwuni Barat;3326130030;Kedungwuni Barat;33.26.13.1020
19;Kedungwuni Timur;3326130031;Kedungwuni Timur;33.26.13.1019
