No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paloh Igeuh;1111170001;Paloh Igeuh;11.08.02.2008
2;Paloh Gadeng;1111170002;Paloh Gadeng;11.08.02.2004
3;Tambon Tunong;1111170003;Tambon Tunong;11.08.02.2003
4;Tambon Baroh;1111170004;Tambon Baroh;11.08.02.2002
5;Paloh Lada;1111170005;Paloh Lada;11.08.02.2005
6;Pulo Rungkom;1111170006;Pulo Rungkom;11.08.02.2007
7;Ulee Pulo;1111170007;Ulee Pulo;11.08.02.2010
8;Ulee Reuleung;1111170008;Ulee Reuleung;11.08.02.2011
9;Lancang Barat;1111170009;Lancang Barat;11.08.02.2015
10;Geulumpang Sulu Barat;1111170010;Geulumpang Sulu Barat;11.08.02.2013
11;Geulumpang Sulu Timur;1111170011;Geulumpang Sulu Timu;11.08.02.2012
12;Uteun Geulinggang;1111170012;Uteun Geulinggang;11.08.02.2006
13;Keude Krueng Geukueh;1111170013;Keude Krueng Geukuh;11.08.02.2001
14;Bangka Jaya;1111170014;Bangka Jaya;11.08.02.2009
15;Bluka Teubai;1111170015;Bluka Teubai;11.08.02.2014
