No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Narumonda V;1206072001;Narumonda V;12.12.20.2005
2;Narumonda Vi;1206072002;Narumonda Vi;12.12.20.2006
3;Narumonda Vii;1206072003;Narumonda Vii;12.12.20.2007
4;Narumonda Viii;1206072004;Narumonda Viii;12.12.20.2008
5;Siantar Sitiotio;1206072005;Siantar Sitio Tio;12.12.20.2009
6;Narumonda I;1206072006;Narumonda I;12.12.20.2001
7;Narumonda Ii;1206072007;Narumonda Ii;12.12.20.2002
8;Narumonda Iii;1206072008;Narumonda Iii;12.12.20.2003
9;Narumonda Iv;1206072009;Narumonda Iv;12.12.20.2004
10;Siantar Tonga Tonga Ii;1206072010;Siantar Tonga-tonga Ii;12.12.20.2012
11;Siantar Dangsina;1206072011;Siantar Dangsina;12.12.20.2010
12;Siantar Tonga Tonga I;1206072012;Siantar Tonga-tonga I;12.12.20.2011
13;Siantar Sigordang;1206072013;Siantar Sigordang;12.12.20.2013
14;Siantar Tonga Tonga Iii;1206072014;Siantar Tonga-tonga Iii;12.12.20.2014
