No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bokoneri;9418031001;Bokoneri;91.14.15.2001
2;Donggem;9418031002;Donggem;91.14.15.2002
3;Munagame;9418031003;Munagame;91.14.15.2004
4;Abimbak;9418031004;Abimbak;91.14.15.2003
5;Kurewunuk;9418031005;Kurewunuk;91.14.15.2007
6;Kanewunuk;9418031006;Kanewunuk;91.14.15.2005
7;Nanggurilime;9418031007;Nanggurilime;91.14.15.2006
8;Omuk;9418031008;Omuk;91.14.15.2011
9;Durima;9418031009;Durima;91.14.15.2008
10;Lerewere;9418031010;Lerewere;91.14.15.2009
11;Bolly;9418031011;Bolly;91.14.15.2010
12;Nunggalo;9418031012;Nunggalo;91.14.15.2017
13;Weri;9418031013;Weri;91.14.15.2018
14;Tanabume;9418031014;Tanabume;91.14.15.2015
15;Kanere;9418031015;Kanere;91.14.15.2016
16;Wonaga;9418031016;Wonaga;91.14.15.2013
17;Waringga;9418031017;Waringga;91.14.15.2014
