No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Pasirangin;3214060001;Pasirangin;32.14.06.2010
2;Nangewer;3214060002;Nangewer;32.14.06.2004
3;Neglasari;3214060003;Neglasari;32.14.06.2014
4;Linggasari;3214060004;Linggarsari;32.14.06.2006
5;Sawit;3214060005;Sawit;32.14.06.2007
6;Sirnamanah;3214060006;Sirnamanah;32.14.06.2012
7;Depok;3214060007;Depok;32.14.06.2002
8;Legoksari;3214060008;Legoksari;32.14.06.2011
9;Mekarsari;3214060009;Mekarsari;32.14.06.2005
10;Gununghejo;3214060012;Gununghejo;32.14.06.2009
11;Darangdan;3214060013;Darangdan;32.14.06.2001
12;Sadarkarya;3214060014;Sadarkarya;32.14.06.2013
13;Linggamukti;3214060015;Linggamukti;32.14.06.2008
14;Cilingga;3214060016;Cilingga;32.14.06.2003
15;Nagrak;3214060017;Nagrak;32.14.06.2015
