No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Paret;7111030001;Paret;71.10.02.2004
2;Kotabunan;7111030002;Kotabunan;71.10.02.2001
3;Bukaka;7111030003;Bukaka;71.10.02.2005
4;Bulawan;7111030004;Bulawan;71.10.02.2003
5;Buyat;7111030005;Buyat;71.10.02.2002
6;Buyat I;7111030006;Buyat I;71.10.02.2006
7;Buyat Ii;7111030007;Buyat Ii;71.10.02.2007
8;Buyat Barat;7111030008;Buyat Barat;71.10.02.2010
9;Buyat Selatan;7111030009;Buyat Selatan;71.10.02.2008
10;Buyat Tengah;7111030010;Buyat Tengah;71.10.02.2009
11;Bulawan I;7111030011;Bulawan;71.10.02.2003
12;Bulawan Ii;7111030012;Bulawan Dua;71.10.02.2012
13;Kotabunan Selatan;7111030013;Kotabunan Selatan;71.10.02.2013
14;Kotabunan Barat;7111030014;Kotabunan Barat;71.10.02.2014
15;Paret Timur;7111030015;Paret Timur;71.10.02.2015
