No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;L A R A S;1209181001;Laras;12.08.22.2005
2;Bah Gunung;1209181002;Bah Gunung;12.08.22.2002
3;Bandar Tongah;1209181003;Bandar Tonga;12.08.22.2003
4;Dolok Parmonangan;1209181004;Dolok Parmonangan;12.08.22.2004
5;Naga Jaya I;1209181005;Naga Jaya I;12.08.22.2001
6;Naga Jaya Ii;1209181006;Naga Jaya Ii;12.08.22.2006
7;Tanjung Hataran;1209181007;Tanjung Hataran;12.08.22.2007
8;Bandar Betsy I;1209181008;Bandar Betsy I;12.08.22.2008
9;Bandar Betsy Ii;1209181009;Bandar Betsy Ii;12.08.22.2009
10;Naga Sopa;1209181010;Naga Soppa;12.08.22.2010
