No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tairaplu;9417043001;Teiraplu;91.12.31.2001
2;Bautme;9417043002;Bautme;91.12.31.2010
3;Sinami;9417043003;Sinami;91.12.31.2002
4;Maigame;9417043004;Maigame;91.12.31.2003
5;Tarpadey;9417043005;Terapdei;91.12.31.2007
6;Jitarger;9417043006;Yitarget;91.12.31.2008
7;Murme;9417043007;Murme;91.12.31.2004
8;Juaban 1;9417043008;---;---
9;Juaban 2;9417043009;Yuaban Dua;91.12.31.2006
10;Teriame;9417043010;Teriame;91.12.31.2009
