No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Sampang;3321050001;Sampang;33.21.05.2007
2;Klitih;3321050002;Klitih;33.21.05.2006
3;Pidodo;3321050003;Pidodo;33.21.05.2005
4;Donorejo;3321050004;Donorejo;33.21.05.2004
5;Grogol;3321050005;Grogol;33.21.05.2002
6;Ploso;3321050006;Ploso;33.21.05.2001
7;Pulosari;3321050007;Pulosari;33.21.05.2003
8;Karangsari;3321050008;Karangsari;33.21.05.2010
9;Karangtowo;3321050009;Karangtowo;33.21.05.2011
10;Dukun;3321050010;Dukun;33.21.05.2009
11;Kedunguter;3321050011;Kedunguter;33.21.05.2008
12;Batu;3321050012;Batu;33.21.05.2014
13;Wonokerto;3321050013;Wonokerto;33.21.05.2013
14;Wonowoso;3321050014;Wonowoso;33.21.05.2012
15;Rejosari;3321050015;Rejosari;33.21.05.2015
16;Wonoagung;3321050016;Wonoagung;33.21.05.2016
17;Tambakbulusan;3321050017;Tambakbulusan;33.21.05.2017
