No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Waonu;7415070001;Waonu;74.15.07.2001
2;Kapoa;7415070002;Kapoa;74.15.07.2005
3;Kaofe;7415070003;Kaofe;74.15.07.2002
4;Uwemaasi;7415070004;Uwemaasi;74.15.07.2003
5;Lipu;7415070005;Lipu;74.15.07.2004
6;Banabungi;7415070006;Banabungi;74.15.07.2006
7;Kapoa Barat;7415070007;Kapoa Barat;74.15.07.2010
8;Mawambunga;7415070008;Mawambunga;74.15.07.2007
9;Marawali;7415070009;Marawali;74.15.07.2009
10;Banabungi Selatan;7415070010;Banabungi Selatan;74.15.07.2008
