No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Tuhiba;9104052001;Tuhiba;92.06.12.2001
2;Tisaida;9104052002;Tisaida;92.06.12.2002
3;Kucir;9104052003;Kucir;92.06.12.2003
4;Sibena Raya;9104052004;Sibena Raya;92.06.12.2004
5;Sibena Permai;9104052005;Sibena Permai;92.06.12.2005
6;Mincima;9104052006;---;---
7;Agomeda;9104052007;---;---
8;Inyesta;9104052008;---;---
9;Duhumenau;9104052009;---;---
10;Cundu;9104052010;---;---
11;Wassowi;9104052011;---;---
12;Usemebij _ Kucir 2;9104052012;---;---
13;Kali Biru;9104052013;---;---
14;Titkai;9104052014;---;---
