No;Nama Desa / Kelurahan;Kode Desa / Kelurahan;Nama Desa / Kelurahan;Kode Desa / Kelurahan
1;Bolu;7317050011;Bolu;73.17.01.2010
2;Lange;7317050012;Lange;73.17.01.2011
3;Andulan;7317050013;Andulan;73.17.01.2016
4;Sinaji;7317050014;Sinaji;73.17.01.2012
5;Kanna;7317050015;Kanna;73.17.01.2005
6;Ledan;7317050016;Ledan;73.17.01.2019
7;Lissaga;7317050017;Lissaga;73.17.01.2020
8;'To''long';7317050018;To'long;73.17.01.2022
9;Tabi;7317050019;Tabi;73.17.01.2008
10;Kanna Utara;7317050020;Kanna Utara;73.17.01.2006
11;Buntu Batu;7317050021;Buntu Batu;73.17.01.2017
12;Mappetajang;7317050023;Mappetajang;73.17.01.2013
